GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB
GB_GCA_000145985.1,nifB,CP002098.1_844_A,0.00016,17.0,0.0,4,127,794164-794562,1,0,CP002098.1,844,2,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera aggregans
RS_GCF_002835825.1,nifH,NZ_PIZH01000040.1_9_A,1.2e-122,406.5,0.1,0,272,5834-6652,1,0,NZ_PIZH01000040.1,9,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifD,NZ_PIZH01000040.1_10_A,1.1e-27,94.1,0.0,7,281,6618-7661,1,0,NZ_PIZH01000040.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifK,NZ_PIZH01000040.1_10_A,9.4e-13,45.1,0.1,12,200,6618-7661,1,0,NZ_PIZH01000040.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000040.1_10_A,4.5e-41,138.6,0.0,2,283,6618-7661,1,0,NZ_PIZH01000040.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifN,NZ_PIZH01000040.1_10_A,1.8e-25,86.7,0.3,0,303,6618-7661,1,0,NZ_PIZH01000040.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifD,NZ_PIZH01000040.1_11_A,1.3e-06,24.6,0.6,8,120,7654-8775,1,0,NZ_PIZH01000040.1,11,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000040.1_11_A,2.1e-12,43.9,4.7,7,132,7654-8775,1,1,NZ_PIZH01000040.1,11,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifK,NZ_PIZH01000040.1_11_A,6.2e-13,45.7,0.0,3,192,7654-8775,1,0,NZ_PIZH01000040.1,11,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifN,NZ_PIZH01000040.1_11_A,2.6e-19,66.5,0.0,1,195,7654-8775,1,0,NZ_PIZH01000040.1,11,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifD,NZ_PIZH01000222.1_1_A,5.3e-15,52.3,0.5,11,98,3-308,-1,0,NZ_PIZH01000222.1,1,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000222.1_1_A,5.5e-25,85.4,0.4,7,102,3-308,-1,0,NZ_PIZH01000222.1,1,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000222.1_2_A,1.1e-21,74.5,0.2,10,202,329-1693,-1,0,NZ_PIZH01000222.1,2,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifD,NZ_PIZH01000222.1_2_A,8e-20,68.2,0.0,14,443,329-1693,-1,0,NZ_PIZH01000222.1,2,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000222.1_2_B,2.3e-07,27.3,0.0,209,444,329-1693,-1,0,NZ_PIZH01000222.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifK,NZ_PIZH01000222.1_2_A,3.7e-182,603.8,0.0,6,454,329-1693,-1,0,NZ_PIZH01000222.1,2,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifN,NZ_PIZH01000222.1_2_A,1.3e-129,430.1,0.0,8,451,329-1693,-1,0,NZ_PIZH01000222.1,2,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifD,NZ_PIZH01000222.1_3_A,2.4e-207,686.6,1.6,0,539,1686-3311,-1,0,NZ_PIZH01000222.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000222.1_3_B,1.7e-16,57.4,0.0,429,541,1686-3311,-1,0,NZ_PIZH01000222.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifE,NZ_PIZH01000222.1_3_A,3.1e-113,376.9,1.2,10,436,1686-3311,-1,0,NZ_PIZH01000222.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifK,NZ_PIZH01000222.1_3_A,2.8e-15,53.4,0.8,38,384,1686-3311,-1,0,NZ_PIZH01000222.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifN,NZ_PIZH01000222.1_3_A,2e-33,113.0,0.6,48,541,1686-3311,-1,0,NZ_PIZH01000222.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002835825.1,nifB,NZ_PIZH01000274.1_3_A,1.8e-104,347.3,4.6,8,292,1004-1897,1,0,NZ_PIZH01000274.1,3,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002835825
RS_GCF_002844195.1,nifB,NZ_PEND01000001.1_926_A,2.5e-06,24.2,0.0,2,150,894108-895094,1,0,NZ_PEND01000001.1,926,1,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halegenticoccus;s__Halegenticoccus soli
RS_GCF_002906575.1,nifB,NZ_CP026309.1_2417_A,1.2e-06,25.3,0.0,1,151,2340369-2341379,-1,0,NZ_CP026309.1,2417,2,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Salinigranum;s__Salinigranum rubrum
RS_GCF_002945325.1,nifB,NZ_CP026606.1_136_A,4.3e-11,38.6,0.0,0,105,130837-131157,-1,0,NZ_CP026606.1,136,2,nifB,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifD,NZ_CP026606.1_137_A,5.8e-20,67.8,0.1,11,404,131123-132499,-1,0,NZ_CP026606.1,137,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifK,NZ_CP026606.1_137_A,1.4e-159,528.5,0.1,0,446,131123-132499,-1,0,NZ_CP026606.1,137,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifN,NZ_CP026606.1_137_A,9.2e-155,512.3,0.0,0,458,131123-132499,-1,0,NZ_CP026606.1,137,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_137_A,6.1e-27,91.1,0.0,10,392,131123-132499,-1,0,NZ_CP026606.1,137,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_137_B,0.00094,14.5,0.0,340,439,131123-132499,-1,0,NZ_CP026606.1,137,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifD,NZ_CP026606.1_138_A,1.5e-150,498.5,1.3,21,480,132516-133958,-1,0,NZ_CP026606.1,138,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_138_A,1.4e-212,704.3,0.7,30,480,132516-133958,-1,0,NZ_CP026606.1,138,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifN,NZ_CP026606.1_138_A,9.8e-40,133.0,0.1,59,474,132516-133958,-1,0,NZ_CP026606.1,138,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifK,NZ_CP026606.1_138_A,3e-28,95.3,0.8,61,477,132516-133958,-1,0,NZ_CP026606.1,138,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_139_B,2.3e-10,36.4,0.0,245,459,133981-135369,-1,0,NZ_CP026606.1,139,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_139_A,6e-18,61.4,0.4,17,206,133981-135369,-1,0,NZ_CP026606.1,139,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifD,NZ_CP026606.1_139_B,1e-07,27.4,0.0,238,462,133981-135369,-1,0,NZ_CP026606.1,139,2,nifE,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifD,NZ_CP026606.1_139_A,1.9e-11,39.7,0.1,16,210,133981-135369,-1,0,NZ_CP026606.1,139,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifN,NZ_CP026606.1_139_A,9.5e-128,423.2,0.0,0,462,133981-135369,-1,0,NZ_CP026606.1,139,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifK,NZ_CP026606.1_139_A,1e-171,568.5,0.0,1,462,133981-135369,-1,0,NZ_CP026606.1,139,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifN,NZ_CP026606.1_140_A,2.1e-25,85.7,0.0,44,470,135362-136795,-1,0,NZ_CP026606.1,140,2,nifD,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifK,NZ_CP026606.1_140_B,1.6e-17,60.0,1.0,48,466,135362-136795,-1,0,NZ_CP026606.1,140,2,nifK,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifD,NZ_CP026606.1_140_A,4.3e-191,632.2,0.8,5,477,135362-136795,-1,0,NZ_CP026606.1,140,2,nifD,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifE,NZ_CP026606.1_140_A,8.3e-132,437.5,0.1,7,476,135362-136795,-1,0,NZ_CP026606.1,140,2,nifD,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifH,NZ_CP026606.1_143_A,1.5e-133,441.5,3.4,0,275,137580-138407,-1,0,NZ_CP026606.1,143,2,nifH,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifB,NZ_CP026606.1_319_A,3.1e-98,326.0,3.0,7,300,311371-312291,1,0,NZ_CP026606.1,319,10,nifB,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002945325.1,nifB,NZ_CP026606.1_412_A,9.3e-09,30.9,0.0,1,196,391292-392185,1,0,NZ_CP026606.1,412,8,nifB,d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
RS_GCF_002952775.1,nifB,NZ_CP025066.1_2731_A,8.9e-07,25.2,0.0,12,164,2756579-2757604,1,0,NZ_CP025066.1,2731,6,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halalkaliarchaeum;s__Halalkaliarchaeum desulfuricum
RS_GCF_003058365.1,nifB,NZ_CP028858.1_1471_A,1.4e-06,24.2,0.0,3,151,1495112-1496152,-1,0,NZ_CP028858.1,1471,2,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halococcoides;s__Halococcoides cellulosivorans
RS_GCF_003111605.1,nifB,NZ_MZGU01000004.1_342_A,8.5e-125,413.4,4.8,1,288,336889-337755,1,0,NZ_MZGU01000004.1,342,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella woesei
RS_GCF_003111605.1,nifB,NZ_MZGU01000006.1_114_A,6.4e-06,21.3,0.0,0,102,100514-100834,-1,0,NZ_MZGU01000006.1,114,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella woesei
RS_GCF_003111605.1,nifB,NZ_MZGU01000006.1_181_A,2.6e-06,22.6,2.9,7,222,162200-163135,1,1,NZ_MZGU01000006.1,181,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella woesei
RS_GCF_003111625.1,nifB,NZ_MZGS01000023.1_15_A,2.6e-123,408.9,3.2,1,288,11467-12333,-1,0,NZ_MZGS01000023.1,15,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella thaueri
RS_GCF_003111625.1,nifB,NZ_MZGS01000024.1_118_A,0.00017,17.0,0.1,21,175,119977-120675,-1,0,NZ_MZGS01000024.1,118,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella thaueri
RS_GCF_003111625.1,nifB,NZ_MZGS01000028.1_150_A,3.9e-05,19.2,2.5,9,226,156899-157828,1,1,NZ_MZGS01000028.1,150,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella thaueri
RS_GCF_003149675.1,nifB,NZ_LWMS01000016.1_14_A,3.8e-05,18.8,0.0,0,102,14966-15286,1,0,NZ_LWMS01000016.1,14,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera cuniculi
RS_GCF_003149675.1,nifB,NZ_LWMS01000022.1_15_A,1.6e-112,372.9,3.9,0,289,11898-12767,1,0,NZ_LWMS01000022.1,15,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera cuniculi
RS_GCF_003170075.1,nifD,NZ_PMZU01000035.1_23_A,3.7e-48,161.0,0.0,28,359,21754-23175,1,0,NZ_PMZU01000035.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifE,NZ_PMZU01000035.1_23_A,1.2e-70,235.6,0.0,8,462,21754-23175,1,0,NZ_PMZU01000035.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifK,NZ_PMZU01000035.1_23_A,5e-23,78.3,0.0,19,402,21754-23175,1,0,NZ_PMZU01000035.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifN,NZ_PMZU01000035.1_23_A,1.1e-37,126.3,0.0,22,360,21754-23175,1,0,NZ_PMZU01000035.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifE,NZ_PMZU01000035.1_24_A,2.6e-36,122.2,0.1,20,302,23156-24514,1,0,NZ_PMZU01000035.1,24,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifK,NZ_PMZU01000035.1_24_A,2e-12,43.3,0.0,17,210,23156-24514,1,0,NZ_PMZU01000035.1,24,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifK,NZ_PMZU01000035.1_24_B,5.4e-14,48.5,0.0,205,451,23156-24514,1,0,NZ_PMZU01000035.1,24,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifD,NZ_PMZU01000035.1_24_A,5.1e-30,101.1,0.0,22,438,23156-24514,1,0,NZ_PMZU01000035.1,24,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifN,NZ_PMZU01000035.1_24_A,9.7e-51,169.4,0.0,17,451,23156-24514,1,0,NZ_PMZU01000035.1,24,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifH,NZ_PMZU01000035.1_25_A,2.9e-108,358.6,0.2,0,281,24522-25367,1,0,NZ_PMZU01000035.1,25,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifB,NZ_PMZU01000052.1_24_A,9.5e-109,360.8,4.6,6,293,27635-28528,-1,0,NZ_PMZU01000052.1,24,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifD,NZ_PMZU01000058.1_28_A,0.00016,17.0,0.7,8,118,22961-24091,-1,0,NZ_PMZU01000058.1,28,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifE,NZ_PMZU01000058.1_28_A,5.3e-12,41.9,5.6,7,215,22961-24091,-1,1,NZ_PMZU01000058.1,28,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifK,NZ_PMZU01000058.1_28_A,3.3e-12,42.6,0.0,5,192,22961-24091,-1,0,NZ_PMZU01000058.1,28,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifN,NZ_PMZU01000058.1_28_A,7.3e-18,61.0,0.2,2,189,22961-24091,-1,0,NZ_PMZU01000058.1,28,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifE,NZ_PMZU01000058.1_29_A,1.5e-44,149.4,0.2,10,278,24084-25124,-1,0,NZ_PMZU01000058.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifK,NZ_PMZU01000058.1_29_A,7.8e-14,48.0,0.1,7,206,24084-25124,-1,0,NZ_PMZU01000058.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifN,NZ_PMZU01000058.1_29_A,2.5e-26,88.9,0.4,3,284,24084-25124,-1,0,NZ_PMZU01000058.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifD,NZ_PMZU01000058.1_29_A,2.6e-29,98.8,0.0,3,284,24084-25124,-1,0,NZ_PMZU01000058.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifH,NZ_PMZU01000058.1_30_A,3.7e-122,404.2,0.1,0,272,25090-25908,-1,0,NZ_PMZU01000058.1,30,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003170075.1,nifB,NZ_PMZU01000067.1_41_A,6.7e-05,18.3,2.1,5,222,42708-43592,1,0,NZ_PMZU01000067.1,41,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp003170075
RS_GCF_003264935.1,nifB,NZ_QLOE01000001.1_55_A,1.4e-09,33.4,0.1,0,105,46397-46720,-1,0,NZ_QLOE01000001.1,55,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum_A
RS_GCF_003264935.1,nifB,NZ_QLOE01000001.1_126_A,6.9e-137,453.3,5.0,3,286,112568-113428,1,0,NZ_QLOE01000001.1,126,3,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum_A
RS_GCF_003264935.1,nifB,NZ_QLOE01000012.1_42_A,1.9e-08,29.6,0.4,5,221,46522-47466,1,0,NZ_QLOE01000012.1,42,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum_A
RS_GCF_003268005.1,anfO,NZ_CP014213.1_1853_A,1e-05,21.9,0.5,1,111,2459083-2459424,-1,0,NZ_CP014213.1,1853,1,anfO,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp003268005
RS_GCF_003268005.1,nifB,NZ_CP014213.1_1853_A,1.3e-05,20.8,0.1,0,110,2459083-2459424,-1,0,NZ_CP014213.1,1853,1,anfO,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp003268005
RS_GCF_003268005.1,nifB,NZ_CP014213.1_2176_A,2.7e-116,385.8,2.6,1,288,2829174-2830040,1,0,NZ_CP014213.1,2176,3,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp003268005
RS_GCF_003287355.1,nifB,NZ_QMIM01000024.1_18_A,6.5e-06,22.4,0.0,2,152,14292-15296,-1,0,NZ_QMIM01000024.1,18,1,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum sp003287355
RS_GCF_003336245.1,nifB,NZ_QPHM01000001.1_2854_A,1.3e-08,31.4,0.0,1,150,2745089-2746096,1,0,NZ_QPHM01000001.1,2854,2,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloplanus;s__Haloplanus salinus
RS_GCF_003342675.1,nifB,NZ_CP031148.1_2496_A,2.4e-09,33.9,0.0,1,150,2371923-2372930,-1,0,NZ_CP031148.1,2496,1,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloplanus;s__Haloplanus rubicundus
