query_id,genome,contig,operon,cluster,gene,start,end,orientation
NZ_CP110389.1_1259,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,NIFU_AZOVI,1295521.0,1295829.0,1.0
NZ_CP110389.1_1261,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,FIXU_RHILT,1297045.0,1297269.0,1.0
NZ_CP110389.1_1264,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,FDXN_BRADU,1300032.0,1300256.0,1.0
NZ_CP110389.1_1266,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,YNIW_AZOCH,1300593.0,1301126.0,1.0
NZ_CP110389.1_1259,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265083551.1,1295521.0,1295829.0,1.0
NZ_CP110389.1_1261,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265081835.1,1297045.0,1297269.0,1.0
NZ_CP110389.1_1262,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265081836.1,1297269.0,1298138.0,1.0
NZ_CP110389.1_1264,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265081838.1,1300032.0,1300256.0,1.0
NZ_CP110389.1_1265,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265081839.1,1300267.0,1300575.0,1.0
NZ_CP110389.1_1266,RS_GCF_026015985.1,NZ_CP110389.1,2,nif,WP_265081840.1,1300593.0,1301126.0,1.0
NZ_CP110389.1_4286,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,gor,4384549.0,4385934.0,-1.0
NZ_CP110389.1_4289,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,gph,4387392.0,4388075.0,1.0
NZ_CP110389.1_4288,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,rpiA,4386569.0,4387219.0,-1.0
NZ_CP110389.1_4291,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,MOCS1,4388770.0,4389804.0,1.0
NZ_CP110389.1_4287,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,E3.1.1.102,4385963.0,4386550.0,-1.0
NZ_CP110389.1_4294,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,Y1812_MYCTU,4391765.0,4392970.0,1.0
NZ_CP110389.1_4290,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,WP_265078997.1,4388291.0,4388671.0,1.0
NZ_CP110389.1_4292,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,WP_265078999.1,4390452.0,4391303.0,1.0
NZ_CP110389.1_4294,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,WP_265079000.1,4391765.0,4392970.0,1.0
NZ_CP110389.1_4295,RS_GCF_026015985.1,NZ_CP110389.1,5,nif,WP_149534490.1,4393348.0,4393971.0,1.0
NZ_WWFG01000001.1_288,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,chlL,332456.0,333349.0,-1.0
NZ_WWFG01000001.1_291,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,NFS1,335523.0,336731.0,-1.0
NZ_WWFG01000001.1_296,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,caa43,341225.0,342190.0,1.0
NZ_WWFG01000001.1_293,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,nifB,337230.0,338675.0,-1.0
NZ_WWFG01000001.1_277,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,moeB,322861.0,323664.0,-1.0
NZ_WWFG01000001.1_286,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,nifK,329029.0,330564.0,-1.0
NZ_WWFG01000001.1_282,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,nifN,325562.0,326899.0,-1.0
NZ_WWFG01000001.1_284,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,nifE,327060.0,328442.0,-1.0
NZ_WWFG01000001.1_292,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,fwdH,336762.0,337115.0,-1.0
NZ_WWFG01000001.1_287,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,nifE,330794.0,332305.0,-1.0
NZ_WWFG01000001.1_278,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,NIFW_NOSP7,323675.0,323992.0,-1.0
NZ_WWFG01000001.1_279,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,Y1434_NOSS1,323989.0,324204.0,-1.0
NZ_WWFG01000001.1_280,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,YNI3_FRAAL,324333.0,324809.0,-1.0
NZ_WWFG01000001.1_281,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,NIFX_HERSE,324806.0,325219.0,-1.0
NZ_WWFG01000001.1_289,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,TRHBN_NOSCO,333690.0,334046.0,-1.0
NZ_WWFG01000001.1_290,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,NIFU_NOSS1,334364.0,335263.0,-1.0
NZ_WWFG01000001.1_278,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270014.1,323675.0,323992.0,-1.0
NZ_WWFG01000001.1_279,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270016.1,323989.0,324204.0,-1.0
NZ_WWFG01000001.1_280,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270018.1,324333.0,324809.0,-1.0
NZ_WWFG01000001.1_281,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270020.1,324806.0,325219.0,-1.0
NZ_WWFG01000001.1_285,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270027.1,328556.0,328903.0,-1.0
NZ_WWFG01000001.1_289,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270035.1,333690.0,334046.0,-1.0
NZ_WWFG01000001.1_290,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270036.1,334364.0,335263.0,-1.0
NZ_WWFG01000001.1_294,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270045.1,339957.0,340535.0,1.0
NZ_WWFG01000001.1_295,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270047.1,340688.0,341110.0,-1.0
NZ_WWFG01000001.1_297,RS_GCF_026127265.1,NZ_WWFG01000001.1,1,nif,WP_265270052.1,342336.0,344270.0,-1.0
NZ_WWFG01000002.1_274,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,yitJ,382767.0,383687.0,-1.0
NZ_WWFG01000002.1_287,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,cimA,401393.0,402511.0,1.0
NZ_WWFG01000002.1_275,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,trpS,383746.0,384756.0,-1.0
NZ_WWFG01000002.1_284,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,vnfH,398257.0,399081.0,1.0
NZ_WWFG01000002.1_278,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,PRSS25,387996.0,389207.0,1.0
NZ_WWFG01000002.1_282,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,vnfK,393215.0,394600.0,-1.0
NZ_WWFG01000002.1_279,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,nifK,389718.0,391064.0,-1.0
NZ_WWFG01000002.1_280,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,vnfE,391468.0,393000.0,-1.0
NZ_WWFG01000002.1_283,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,vnfD,395148.0,397205.0,-1.0
NZ_WWFG01000002.1_276,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,WP_265274058.1,384955.0,386025.0,1.0
NZ_WWFG01000002.1_277,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,WP_265274059.1,386357.0,387679.0,1.0
NZ_WWFG01000002.1_285,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,WP_265274066.1,399244.0,399630.0,1.0
NZ_WWFG01000002.1_286,RS_GCF_026127265.1,NZ_WWFG01000002.1,2,vnf,WP_265274067.1,399884.0,401140.0,1.0
NZ_JAPFPW010000011.1_55,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,hmgL,66838.0,67881.0,-1.0
NZ_JAPFPW010000011.1_68,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,MEP,79397.0,80803.0,-1.0
NZ_JAPFPW010000011.1_67,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,vnfH,78474.0,79298.0,-1.0
NZ_JAPFPW010000011.1_65,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,glnB,77578.0,77958.0,-1.0
NZ_JAPFPW010000011.1_63,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,nifK,74211.0,75587.0,-1.0
NZ_JAPFPW010000011.1_59,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,nifN,70462.0,71838.0,-1.0
NZ_JAPFPW010000011.1_61,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,nifN,72199.0,73542.0,-1.0
NZ_JAPFPW010000011.1_64,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,nifD,75754.0,77391.0,-1.0
NZ_JAPFPW010000011.1_58,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,nifB,68946.0,70247.0,-1.0
NZ_JAPFPW010000011.1_53,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,THSA_BACAY,65123.0,65959.0,-1.0
NZ_JAPFPW010000011.1_54,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,THSB_BACAY,65956.0,66519.0,-1.0
NZ_JAPFPW010000011.1_66,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,GLNB1_METTM,77955.0,78311.0,-1.0
NZ_JAPFPW010000011.1_69,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,YQIK_ECOLI,81409.0,83148.0,-1.0
NZ_JAPFPW010000011.1_53,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425301.1,65123.0,65959.0,-1.0
NZ_JAPFPW010000011.1_54,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425302.1,65956.0,66519.0,-1.0
NZ_JAPFPW010000011.1_56,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425304.1,67939.0,68415.0,-1.0
NZ_JAPFPW010000011.1_57,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425305.1,68412.0,68726.0,-1.0
NZ_JAPFPW010000011.1_60,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425308.1,71940.0,72131.0,1.0
NZ_JAPFPW010000011.1_66,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425313.1,77955.0,78311.0,-1.0
NZ_JAPFPW010000011.1_69,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425316.1,81409.0,83148.0,-1.0
NZ_JAPFPW010000011.1_70,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425317.1,83161.0,83817.0,-1.0
NZ_JAPFPW010000011.1_71,RS_GCF_026155325.1,NZ_JAPFPW010000011.1,1,nif,WP_265425318.1,83817.0,84476.0,-1.0
NZ_JAJAPB010000002.1_178,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,nifH,188750.0,189619.0,-1.0
NZ_JAJAPB010000002.1_176,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,nifK,185627.0,187144.0,-1.0
NZ_JAJAPB010000002.1_173,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,nifK,182459.0,183790.0,-1.0
NZ_JAJAPB010000002.1_182,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,draT,192553.0,193356.0,1.0
NZ_JAJAPB010000002.1_170,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,hydH,178917.0,181637.0,1.0
NZ_JAJAPB010000002.1_177,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,nifD,187174.0,188616.0,-1.0
NZ_JAJAPB010000002.1_174,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,nifE,183795.0,185153.0,-1.0
NZ_JAJAPB010000002.1_172,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,NIFX_FRAAL,182094.0,182462.0,-1.0
NZ_JAJAPB010000002.1_181,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,DRAG_RHORU,191627.0,192517.0,-1.0
NZ_JAJAPB010000002.1_168,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821160.1,177932.0,178291.0,1.0
NZ_JAJAPB010000002.1_169,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821161.1,178304.0,178927.0,1.0
NZ_JAJAPB010000002.1_171,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821162.1,181634.0,182092.0,-1.0
NZ_JAJAPB010000002.1_172,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821163.1,182094.0,182462.0,-1.0
NZ_JAJAPB010000002.1_175,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821166.1,185166.0,185372.0,-1.0
NZ_JAJAPB010000002.1_179,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821172.1,189777.0,190397.0,-1.0
NZ_JAJAPB010000002.1_180,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821173.1,190399.0,191562.0,-1.0
NZ_JAJAPB010000002.1_181,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,1,nif,WP_265821175.1,191627.0,192517.0,-1.0
NZ_JAJAPB010000002.1_155,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,nadB,163394.0,164953.0,1.0
NZ_JAJAPB010000002.1_148,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,MTHFR,155884.0,156732.0,-1.0
NZ_JAJAPB010000002.1_152,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,eno,159924.0,161216.0,-1.0
NZ_JAJAPB010000002.1_150,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,phpC,157403.0,158491.0,-1.0
NZ_JAJAPB010000002.1_149,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,gp16,156813.0,157406.0,1.0
NZ_JAJAPB010000002.1_151,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,WP_265821144.1,158495.0,159592.0,-1.0
NZ_JAJAPB010000002.1_153,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,WP_265821146.1,161298.0,162674.0,1.0
NZ_JAJAPB010000002.1_154,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,WP_265821147.1,162678.0,163394.0,1.0
NZ_JAJAPB010000002.1_156,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,WP_265821149.1,164925.0,165614.0,1.0
NZ_JAJAPB010000002.1_157,RS_GCF_026226615.1,NZ_JAJAPB010000002.1,3,nif,WP_265821397.1,166167.0,166829.0,1.0
NZ_JAJAPB010000003.1_221,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,mhpE,225092.0,226210.0,1.0
NZ_JAJAPB010000003.1_218,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,NAPEPLD,221822.0,222838.0,1.0
NZ_JAJAPB010000003.1_224,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,ybaL,230644.0,232611.0,-1.0
NZ_JAJAPB010000003.1_217,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,mcp,219924.0,221636.0,-1.0
NZ_JAJAPB010000003.1_215,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,prpR,218540.0,218902.0,-1.0
NZ_JAJAPB010000003.1_220,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,nifB,223507.0,224847.0,-1.0
NZ_JAJAPB010000003.1_216,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,S39AB_HUMAN,219033.0,219848.0,-1.0
NZ_JAJAPB010000003.1_216,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,WP_265821803.1,219033.0,219848.0,-1.0
NZ_JAJAPB010000003.1_219,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,WP_265821685.1,223217.0,223510.0,-1.0
NZ_JAJAPB010000003.1_222,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,WP_265821688.1,226476.0,230249.0,-1.0
NZ_JAJAPB010000003.1_223,RS_GCF_026226615.1,NZ_JAJAPB010000003.1,1,nif,WP_265821689.1,230378.0,230644.0,-1.0
NZ_CP104208.1_3319,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,qmoA,3763178.0,3764416.0,1.0
NZ_CP104208.1_3320,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,qmoA,3764423.0,3766675.0,1.0
NZ_CP104208.1_3324,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,mobA,3769917.0,3770531.0,-1.0
NZ_CP104208.1_3321,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,qmoC,3766689.0,3767852.0,1.0
NZ_CP104208.1_3318,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,aprA,3761010.0,3763007.0,1.0
NZ_CP104208.1_3323,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,E1.21.98.5,3768847.0,3769920.0,-1.0
NZ_CP104208.1_3326,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,fdhE,3771252.0,3772133.0,-1.0
NZ_CP104208.1_3322,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,WP_265826716.1,3767942.0,3768691.0,1.0
NZ_CP104208.1_3325,RS_GCF_026230175.1,NZ_CP104208.1,2,nif,WP_265826720.1,3770528.0,3771250.0,-1.0
NZ_CP104208.1_1432,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifV,1545771.0,1546877.0,-1.0
NZ_CP104208.1_1430,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,cysW,1544216.0,1545028.0,-1.0
NZ_CP104208.1_1445,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,panF,1560728.0,1562218.0,-1.0
NZ_CP104208.1_1444,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifA,1558699.0,1560276.0,-1.0
NZ_CP104208.1_1440,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,sat3,1553887.0,1554345.0,1.0
NZ_CP104208.1_1433,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,cfbC,1547207.0,1548037.0,1.0
NZ_CP104208.1_1437,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifD,1550671.0,1552044.0,1.0
NZ_CP104208.1_1442,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifD,1555752.0,1557104.0,1.0
NZ_CP104208.1_1436,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifD,1548955.0,1550592.0,1.0
NZ_CP104208.1_1441,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifE,1554365.0,1555759.0,1.0
NZ_CP104208.1_1435,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,glnB,1548426.0,1548800.0,1.0
NZ_CP104208.1_1443,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifB,1557120.0,1558394.0,1.0
NZ_CP104208.1_1438,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,nifB,1552260.0,1553417.0,1.0
NZ_CP104208.1_1431,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,MODA_AZOVI,1545021.0,1545761.0,-1.0
NZ_CP104208.1_1434,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,GLNB1_METMP,1548079.0,1548426.0,1.0
NZ_CP104208.1_1428,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828567.1,1542201.0,1543070.0,1.0
NZ_CP104208.1_1429,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828568.1,1543417.0,1544271.0,-1.0
NZ_CP104208.1_1431,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828570.1,1545021.0,1545761.0,-1.0
NZ_CP104208.1_1434,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828573.1,1548079.0,1548426.0,1.0
NZ_CP104208.1_1439,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828579.1,1553455.0,1553757.0,1.0
NZ_CP104208.1_1446,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828587.1,1562215.0,1562556.0,-1.0
NZ_CP104208.1_1447,RS_GCF_026230175.1,NZ_CP104208.1,5,nif,WP_265828588.1,1563180.0,1563815.0,-1.0
NZ_CP110848.1_1506,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,agpS,1758140.0,1759480.0,1.0
NZ_CP110848.1_1510,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,kacL,1765251.0,1766522.0,-1.0
NZ_CP110848.1_1504,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,kcv,1756466.0,1757278.0,-1.0
NZ_CP110848.1_1507,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,lnt,1759505.0,1761334.0,1.0
NZ_CP110848.1_1503,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,pufX,1756229.0,1756405.0,1.0
NZ_CP110848.1_1511,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,rcsC,1766691.0,1768004.0,-1.0
NZ_CP110848.1_1505,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,Y925_SYNY3,1757453.0,1758058.0,1.0
NZ_CP110848.1_1508,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,MOAA_TRIV2,1761317.0,1762306.0,-1.0
NZ_CP110848.1_1512,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,Y2001_TRIV2,1768477.0,1768968.0,-1.0
NZ_CP110848.1_1505,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,WP_265904142.1,1757453.0,1758058.0,1.0
NZ_CP110848.1_1508,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,WP_265903730.1,1761317.0,1762306.0,-1.0
NZ_CP110848.1_1509,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,WP_265903731.1,1762630.0,1765140.0,-1.0
NZ_CP110848.1_1512,RS_GCF_026240635.1,NZ_CP110848.1,3,nif,WP_265903733.1,1768477.0,1768968.0,-1.0
NZ_CP110848.1_3553,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,nifH,4151998.0,4152879.0,1.0
NZ_CP110848.1_3550,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,NFS1,4149436.0,4150629.0,1.0
NZ_CP110848.1_3548,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,qdtC,4145849.0,4146646.0,-1.0
NZ_CP110848.1_3555,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,nifK,4154857.0,4156434.0,1.0
NZ_CP110848.1_3558,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,nifE,4157414.0,4160173.0,1.0
NZ_CP110848.1_3554,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,nifD,4153081.0,4154529.0,1.0
NZ_CP110848.1_3549,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,nifB,4147849.0,4149321.0,1.0
NZ_CP110848.1_3551,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,NIFU_TRIAZ,4150745.0,4151659.0,1.0
NZ_CP110848.1_3556,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,NIFZ_SINFN,4156635.0,4156919.0,1.0
NZ_CP110848.1_3559,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,NIFX_HERSE,4160255.0,4160680.0,1.0
NZ_CP110848.1_3561,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,Y4254_TRIV2,4161219.0,4161440.0,1.0
NZ_CP110848.1_3562,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,NIFW1_TRIV2,4161437.0,4161760.0,1.0
NZ_CP110848.1_3544,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901788.1,4144433.0,4144807.0,1.0
NZ_CP110848.1_3546,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901789.1,4145317.0,4145601.0,-1.0
NZ_CP110848.1_3547,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901790.1,4145640.0,4145852.0,-1.0
NZ_CP110848.1_3551,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901793.1,4150745.0,4151659.0,1.0
NZ_CP110848.1_3552,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901794.1,4151757.0,4151942.0,-1.0
NZ_CP110848.1_3556,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901798.1,4156635.0,4156919.0,1.0
NZ_CP110848.1_3557,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901799.1,4157067.0,4157369.0,1.0
NZ_CP110848.1_3559,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901801.1,4160255.0,4160680.0,1.0
NZ_CP110848.1_3560,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901802.1,4160677.0,4161156.0,1.0
NZ_CP110848.1_3561,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901803.1,4161219.0,4161440.0,1.0
NZ_CP110848.1_3562,RS_GCF_026240635.1,NZ_CP110848.1,6,nif,WP_265901804.1,4161437.0,4161760.0,1.0
NZ_CP110921.1_2229,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,cfbC,2384678.0,2385559.0,-1.0
NZ_CP110921.1_2232,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,tsaM,2387253.0,2387579.0,1.0
NZ_CP110921.1_2230,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,mprA,2386071.0,2386496.0,1.0
NZ_CP110921.1_2226,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,cbdC,2380832.0,2381200.0,-1.0
NZ_CP110921.1_2227,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,nifK,2381452.0,2383011.0,-1.0
NZ_CP110921.1_2222,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,nifN,2376672.0,2378045.0,-1.0
NZ_CP110921.1_2228,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,nifD,2383122.0,2384582.0,-1.0
NZ_CP110921.1_2223,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,nifE,2378055.0,2379737.0,-1.0
NZ_CP110921.1_2217,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,NIFQ_AZOVI,2374550.0,2375155.0,-1.0
NZ_CP110921.1_2218,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,FER3_NOSS1,2375205.0,2375516.0,-1.0
NZ_CP110921.1_2220,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,YNIX_RHOCA,2375731.0,2376210.0,-1.0
NZ_CP110921.1_2221,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,NIFX_HERSE,2376203.0,2376628.0,-1.0
NZ_CP110921.1_2217,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,WP_266020650.1,2374550.0,2375155.0,-1.0
NZ_CP110921.1_2218,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,WP_266020651.1,2375205.0,2375516.0,-1.0
NZ_CP110921.1_2219,RS_GCF_026247885.1,NZ_CP110921.1,3,nif,WP_169602473.1,2375526.0,2375717.0,-1.0
