,genome,contig,query_id,gene,start,end,orientation
9,RS_GCF_002896855.1,NZ_CP021850.1,NZ_CP021850.1_1013,chlB,1183910.0,1185535.0,1.0
10,RS_GCF_002896855.1,NZ_CP021850.1,NZ_CP021850.1_1007,GS,1177476.0,1178516.0,1.0
11,RS_GCF_002896855.1,NZ_CP021850.1,NZ_CP021850.1_1006,rafA,1175552.0,1177471.0,1.0
12,RS_GCF_002896855.1,NZ_CP021850.1,NZ_CP021850.1_1019,L2,1191677.0,1192450.0,1.0
0,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_6,ABC.MR,5254.0,6222.0,-1.0
1,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_7,ybhF,6219.0,7148.0,-1.0
2,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_10,vnfH,9324.0,10193.0,1.0
3,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_2,U100,1659.0,2519.0,1.0
4,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_12,nifK,11977.0,13446.0,1.0
5,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_13,nifE,13863.0,16622.0,1.0
6,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_14,nifX,16753.0,17139.0,1.0
7,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_8,ybhG,7206.0,8201.0,-1.0
8,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_5,ybhS,4127.0,5257.0,-1.0
9,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_4,ybhR,2994.0,4124.0,-1.0
10,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_17,draT,17968.0,18765.0,1.0
11,GB_GCA_021847245.1,JAJZUC010000055.1,JAJZUC010000055.1_11,nifD,10367.0,11830.0,1.0
0,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_19,nifB,16034.0,17602.0,1.0
1,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_18,nifA,14133.0,15770.0,1.0
2,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_21,NS3,17881.0,18216.0,1.0
3,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_14,cfbC,10127.0,11017.0,-1.0
4,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_12,nifK,6950.0,8509.0,-1.0
5,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_10,nifN,4127.0,5488.0,-1.0
6,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_16,draT,11882.0,12709.0,1.0
7,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_13,nifD,8588.0,10063.0,-1.0
8,RS_GCF_027322205.1,NZ_DAHVHY010000010.1,NZ_DAHVHY010000010.1_11,nifE,5485.0,6876.0,-1.0
0,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_414,metY,464658.0,465947.0,1.0
1,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_411,MOCS1,462590.0,463609.0,1.0
2,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_395,ade,444380.0,445405.0,1.0
3,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_398,nifA,447327.0,448937.0,1.0
4,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_397,pmmS,446149.0,447306.0,1.0
5,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_399,K26860,449420.0,450244.0,1.0
6,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_403,nifK,452756.0,454135.0,1.0
7,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_405,nifN,455547.0,456932.0,1.0
8,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_404,nifE,454222.0,455583.0,1.0
9,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_402,nifD,451081.0,452712.0,1.0
10,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_406,nifB,456951.0,458213.0,1.0
11,RS_GCF_004332115.1,NZ_SJPA01000001.1,NZ_SJPA01000001.1_396,tilS-hprT,445418.0,445948.0,1.0
0,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_960,cfbC,973830.0,974711.0,-1.0
1,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_964,tsaM,976413.0,976748.0,1.0
2,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_954,nifE,967207.0,968889.0,-1.0
3,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_957,cbdC,969984.0,970352.0,-1.0
4,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_958,nifK,970604.0,972163.0,-1.0
5,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_953,nifN,965826.0,967199.0,-1.0
6,RS_GCF_019285515.1,NZ_CP079095.1,NZ_CP079095.1_959,nifD,972275.0,973735.0,-1.0
0,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_26,pdhA,29347.0,30336.0,-1.0
1,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_25,dxs,28361.0,29350.0,-1.0
2,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_27,E1.13.12.7,30341.0,32134.0,-1.0
3,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_43,ccmH,48145.0,48633.0,-1.0
4,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_44,dsbE,48655.0,49191.0,-1.0
5,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_36,vnfH,39292.0,40173.0,-1.0
6,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_34,nifK,35959.0,37530.0,-1.0
7,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_31,nifX,34354.0,35061.0,-1.0
8,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_38,erfK,41499.0,42578.0,1.0
9,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_37,draT,40385.0,41269.0,1.0
10,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_35,nifD,37682.0,39166.0,-1.0
11,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_40,adrA,43234.0,44670.0,-1.0
12,GB_GCA_021736785.1,JAIPFF010000015.1,JAIPFF010000015.1_39,ahpC,42675.0,43232.0,1.0
0,GB_GCA_030586155.1,CP130741.1,CP130741.1_549,nifV,620142.0,620936.0,-1.0
1,GB_GCA_030586155.1,CP130741.1,CP130741.1_550,IMS,620929.0,621843.0,-1.0
2,GB_GCA_030586155.1,CP130741.1,CP130741.1_552,nifB,622172.0,624883.0,-1.0
3,GB_GCA_030586155.1,CP130741.1,CP130741.1_545,srlA,617897.0,618427.0,1.0
4,GB_GCA_030586155.1,CP130741.1,CP130741.1_554,nifK,626377.0,627747.0,-1.0
5,GB_GCA_030586155.1,CP130741.1,CP130741.1_555,nifD,627747.0,629336.0,-1.0
6,GB_GCA_030586155.1,CP130741.1,CP130741.1_553,nifE,624876.0,626231.0,-1.0
7,GB_GCA_030586155.1,CP130741.1,CP130741.1_557,nifI1,629758.0,630084.0,-1.0
8,GB_GCA_030586155.1,CP130741.1,CP130741.1_558,nifH,630106.0,630927.0,-1.0
9,GB_GCA_030586155.1,CP130741.1,CP130741.1_548,crh,619847.0,620119.0,1.0
10,GB_GCA_030586155.1,CP130741.1,CP130741.1_546,srlE,618429.0,619433.0,1.0
0,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_16,gip,15748.0,16521.0,-1.0
1,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_15,mntH,14456.0,15751.0,1.0
2,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_11,kup,8766.0,10679.0,-1.0
3,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_8,cbdC,7278.0,7649.0,-1.0
4,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_7,nifH,6109.0,6996.0,-1.0
5,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_5,nifK,2900.0,4438.0,-1.0
6,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_2,rpoN,513.0,1799.0,-1.0
7,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_6,nifD,4533.0,6038.0,-1.0
8,RS_GCF_003217355.1,NZ_QJTK01000019.1,NZ_QJTK01000019.1_12,terC,11020.0,12009.0,1.0
0,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_3,SEPHS,5844.0,6950.0,1.0
1,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_1,WDR38,89.0,4801.0,1.0
2,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_8,pssG,11983.0,15453.0,-1.0
3,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_7,vnfH,10867.0,11757.0,-1.0
4,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_5,nifK,7489.0,9060.0,-1.0
5,GB_GCA_903930145.1,CAIYXP010000271.1,CAIYXP010000271.1_6,nifD,9230.0,10717.0,-1.0
0,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_361,soj,379851.0,380729.0,1.0
1,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_376,etfA,391746.0,392855.0,-1.0
2,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_366,nifE,384860.0,386317.0,1.0
3,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_363,vnfE,382310.0,383866.0,1.0
4,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_362,nifD,380830.0,382284.0,1.0
5,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_357,fdx,377767.0,378063.0,1.0
6,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_375,fixC,390408.0,391718.0,-1.0
7,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_367,nifN,386330.0,387739.0,1.0
8,GB_GCA_001770725.1,MERU01000006.1,MERU01000006.1_374,fixX,390075.0,390374.0,-1.0
0,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_10,atdA2,9982.0,10695.0,-1.0
1,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_9,nifA,8213.0,9856.0,-1.0
2,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_1,nifA,3.0,1118.0,-1.0
3,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_15,fccB,14842.0,16104.0,1.0
4,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_8,vnfH,6857.0,7687.0,-1.0
5,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_5,vnfK,3265.0,4653.0,-1.0
6,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_16,galR,16855.0,17880.0,1.0
7,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_2,draT,1123.0,1938.0,-1.0
8,GB_GCA_937868725.1,CALMMQ010000017.1,CALMMQ010000017.1_7,vnfD,5103.0,6677.0,-1.0
0,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3031,pmmS,3380414.0,3381181.0,1.0
1,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3030,frbC,3379468.0,3380385.0,1.0
2,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3026,atdA2,3375542.0,3376255.0,1.0
3,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3019,vnfH,3369725.0,3370549.0,1.0
4,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3025,nifI2,3375120.0,3375500.0,1.0
5,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3022,vnfK,3372523.0,3373926.0,1.0
6,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3013,nifB,3362947.0,3365646.0,1.0
7,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3021,anfG,3372157.0,3372507.0,1.0
8,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3020,vnfD,3370574.0,3372142.0,1.0
9,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3012,nifE,3361596.0,3362960.0,1.0
10,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3024,nifI1,3374782.0,3375108.0,1.0
11,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3028,nifI1,3377413.0,3377706.0,1.0
12,RS_GCF_000340885.1,NC_020291.1,NC_020291.1_3029,nifB,3377894.0,3379147.0,1.0
0,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_10,hmgL,6829.0,7935.0,1.0
1,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_4,vnfH,1627.0,2448.0,1.0
2,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_6,glnK,2791.0,3159.0,1.0
3,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_9,nifK,5457.0,6845.0,1.0
4,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_8,nifD,4065.0,5456.0,1.0
5,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_2,glnK,174.0,512.0,1.0
6,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_5,glnK,2460.0,2777.0,1.0
7,GB_GCA_002923215.1,BDTI01000123.1,BDTI01000123.1_7,nifB,3170.0,4084.0,1.0
0,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_42,aspB,44742.0,45944.0,1.0
1,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_39,trpS,41263.0,42261.0,-1.0
2,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_56,kefC,63504.0,65204.0,1.0
3,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_52,K26826,59410.0,60603.0,1.0
4,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_41,rfaQ,43601.0,44605.0,-1.0
5,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_45,nifH,47967.0,48926.0,1.0
6,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_55,tlyC,62162.0,63466.0,1.0
7,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_40,wbpO,42339.0,43604.0,-1.0
8,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_47,nifK,50504.0,52039.0,1.0
9,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_44,draT,46926.0,47741.0,-1.0
10,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_46,nifD,48964.0,50421.0,1.0
11,RS_GCF_902729425.1,NZ_CACVCH010000042.1,NZ_CACVCH010000042.1_43,draG,46000.0,46914.0,-1.0
0,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_19,pmmS,20499.0,21662.0,-1.0
1,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_15,cysK,17942.0,18925.0,-1.0
2,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_22,chlL,25145.0,26041.0,-1.0
3,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_24,NFS1,27373.0,28569.0,-1.0
4,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_23,K13819,26395.0,27354.0,-1.0
5,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_14,caaD2,17679.0,17900.0,-1.0
6,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_31,tex,34407.0,36701.0,1.0
7,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_20,nifK,21863.0,23401.0,-1.0
8,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_12,msmG,14840.0,16531.0,1.0
9,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_21,nifD,23522.0,25018.0,-1.0
10,GB_GCA_015295905.1,DVEB01000153.1,DVEB01000153.1_26,nifB,29147.0,30712.0,-1.0
0,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_9,alaS,8355.0,10142.0,-1.0
1,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_7,nifH,6521.0,7339.0,-1.0
2,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_8,atdA2,7565.0,8308.0,-1.0
3,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_3,nifK,2800.0,4170.0,-1.0
4,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_1,nifN,3.0,1247.0,-1.0
5,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_4,nifD,4180.0,5784.0,-1.0
6,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_2,nifE,1244.0,2608.0,-1.0
7,GB_GCA_016936295.1,JAFGYD010000195.1,JAFGYD010000195.1_6,nifI1,6181.0,6507.0,-1.0
0,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_49,pmmS,61244.0,62371.0,1.0
1,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_50,ABCF3,62586.0,64199.0,1.0
2,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_41,vnfH,52792.0,53646.0,1.0
3,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_40,nifI2,52380.0,52763.0,1.0
4,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_43,nifK,55183.0,56625.0,1.0
5,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_45,nifN,58089.0,59435.0,1.0
6,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_46,nifX,59571.0,59942.0,1.0
7,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_34,nifX,46682.0,47056.0,-1.0
8,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_35,dmsA,47323.0,49347.0,1.0
9,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_44,nifN,56735.0,58096.0,1.0
10,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_42,nifD,53717.0,55183.0,1.0
11,RS_GCF_014502795.1,NZ_JACVHF010000011.1,NZ_JACVHF010000011.1_48,nifB,60393.0,61226.0,1.0
0,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_4,sat3,1243.0,1716.0,1.0
1,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_17,PR,13949.0,15058.0,-1.0
2,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_7,vnfH,4529.0,5404.0,1.0
3,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_9,nifK,6989.0,8560.0,1.0
4,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_14,nifN,11529.0,12908.0,1.0
5,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_15,nifX,12905.0,13396.0,1.0
6,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_8,nifD,5453.0,6919.0,1.0
7,GB_GCA_022321485.1,JAKOGG010000010.1,JAKOGG010000010.1_13,nifE,10064.0,11509.0,1.0
0,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_51,vnfH,58250.0,59128.0,-1.0
1,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_49,nifE,54960.0,56528.0,-1.0
2,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_46,nifX,53668.0,54387.0,-1.0
3,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_40,gspD,47795.0,50005.0,-1.0
4,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_52,draT,59365.0,60192.0,1.0
5,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_43,truC,51708.0,52460.0,-1.0
6,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_50,nifD,56671.0,58143.0,-1.0
7,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_48,nifT,54664.0,54891.0,-1.0
8,GB_GCA_018241665.1,JAFEDK010000030.1,JAFEDK010000030.1_41,gspC,50002.0,50625.0,-1.0
0,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_172,MTIF2,176201.0,177994.0,-1.0
1,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_171,trbI,175395.0,176198.0,-1.0
2,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_168,ERAL1,173424.0,174326.0,-1.0
3,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_169,RNT1,174345.0,175019.0,-1.0
4,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_164,vnfH,169080.0,169952.0,-1.0
5,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_162,nifK,165735.0,167303.0,-1.0
6,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_159,nifX,164311.0,165021.0,-1.0
7,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_165,draT,170061.0,170963.0,1.0
8,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_173,hhoA,178360.0,179754.0,-1.0
9,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_163,nifD,167489.0,168961.0,-1.0
10,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_157,K07814,163237.0,163845.0,1.0
11,GB_GCA_030682375.1,JAUXOL010000004.1,JAUXOL010000004.1_167,hdrD,171889.0,173265.0,1.0
0,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_34,atdA2,32742.0,33455.0,1.0
1,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_33,nifB,31327.0,32586.0,1.0
2,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_27,vnfH,25919.0,26746.0,1.0
3,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_26,nifI2,25443.0,25850.0,1.0
4,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_25,nifI2,25104.0,25430.0,1.0
5,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_30,vnfK,28778.0,30166.0,1.0
6,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_39,ABC.FEV.A,36280.0,37329.0,1.0
7,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_20,K07506,19398.0,20627.0,1.0
8,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_23,codY,23196.0,23972.0,1.0
9,GB_GCA_023388195.1,JAEWGR010000043.1,JAEWGR010000043.1_28,vnfD,26775.0,28343.0,1.0
0,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_311,ADSS,371140.0,372684.0,1.0
1,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_313,nifH,373998.0,374870.0,1.0
2,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_327,NFS1,386869.0,388122.0,1.0
3,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_322,nifW,382501.0,382887.0,1.0
4,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_325,iscA,385228.0,385848.0,1.0
5,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_315,nifK,376550.0,378109.0,1.0
6,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_314,nifD,374923.0,376383.0,1.0
7,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_317,nifE,378439.0,379824.0,1.0
8,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_326,thiF,385904.0,386872.0,1.0
9,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_318,nifN,379824.0,381368.0,1.0
10,RS_GCF_001536285.1,NZ_FAOZ01000004.1,NZ_FAOZ01000004.1_324,nifB,383252.0,385231.0,1.0
0,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_67,uxs,74166.0,75125.0,1.0
1,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_66,ADCL,73071.0,74048.0,-1.0
2,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_84,PAD1,91589.0,92149.0,-1.0
3,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_72,vnfH,80045.0,80866.0,1.0
4,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_69,mabA,77083.0,77814.0,-1.0
5,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_82,rebM,89104.0,89823.0,-1.0
6,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_85,LEPGT,92146.0,93540.0,-1.0
7,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_75,nifD,81644.0,83293.0,1.0
8,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_76,vnfE,83306.0,84688.0,1.0
9,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_83,ubiD,89820.0,91592.0,-1.0
10,GB_GCA_003246265.1,QKAU01000017.1,QKAU01000017.1_65,hypF,70906.0,73071.0,-1.0
0,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_138,cysA,148833.0,149603.0,1.0
1,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_137,modB,148168.0,148833.0,1.0
2,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_123,MEP,133736.0,135187.0,-1.0
3,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_127,MEP,136876.0,138510.0,-1.0
4,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_128,cfbC,138971.0,139798.0,1.0
5,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_132,nifK,142242.0,143618.0,1.0
6,GB_GCA_021791195.1,JAJYXB010000019.1,JAJYXB010000019.1_134,nifN,145066.0,146424.0,1.0
